EXPLAIN
TAG	LSV
TITLE	LABEL	Linear Sweep Voltammetry	Test &Identifier
DATE	LABEL	1/12/2021	Date
TIME	LABEL	10:44:03	Time
NOTES	NOTES	1	&Notes...
	Ni foam_anode_Pt_cathode in 1M KOH
PSTAT	PSTAT	My Pstat	Potentiostat
VINIT	POTEN	7.00000E-001	F	&Initial E (V)
VFINAL	POTEN	1.50000E+000	F	&Final E (V)
SCANRATE	QUANT	9.99998E-001	&Scan Rate (mV/s)
STEPSIZE	QUANT	1.00000E+000	St&ep Size (mV)
IMODE	SELECTOR	1	I/E Range &Mode
IRANGE	QUANT	2.00000E+003	&Max Current (mA)
AREA	QUANT	1.69000E+000	Electrode &Area (cm^2)
ELECTRODETYPE	SELECTOR	0	Electrode Type
STRIPPING	TOGGLE	F	Used for Stripping
POLARITY	TOGGLE	F	Signal Polarity
CONDIT	TWOPARAM	F	1.50000E+001	0.00000E+000	Conditionin&g	Time(s)	E(V)
DELAY	TWOPARAM	F	3.00000E+001	0.00000E+000	Init. De&lay	Time(s)	Stab.(mV/s)
EQDELAY	QUANT	5.00000E+000	Equil. &Time (s)
IRCOMP	SELECTOR	0	IRCom&p
PFCOR	QUANT	5.00000E+001	PF Corr. (ohm)
SAMPLINGMODE	SELECTOR	1	Sampling &Mode
EOC	QUANT	0	Open Circuit (V)
PSTATMODEL	IQUANT	5	Pstat Model
PSTATSECTION	LABEL	REF3000-14115	Pstat Section
PSTATSERIALNO	LABEL	14115	Pstat Serial Number
CTRLMODE	IQUANT	1	Control Mode
IESTAB	IQUANT	2	I/E Stability
CASPEED	IQUANT	2	Control Amp Speed
CONVENTION	IQUANT	1	Current Convention
ICHRANGE	IQUANT	2	Ich Range
ICHRANGEMODE	TOGGLE	F	Ich Auto Range
ICHOFFSETENABLE	TOGGLE	F	Ich Offset Enable
ICHOFFSET	QUANT	0	Ich Offset (V)
ICHFILTER	IQUANT	3	Ich Filter
VCHRANGE	IQUANT	2	Vch Range
VCHRANGEMODE	TOGGLE	T	Vch Auto Range
VCHOFFSETENABLE	TOGGLE	F	Vch Offset Enable
VCHOFFSET	QUANT	0	Vch Offset (V)
VCHFILTER	IQUANT	3	Vch Filter
ACHRANGE	IQUANT	2	Ach Range
ACHOFFSETENABLE	TOGGLE	F	Ach Offset Enable
ACHOFFSET	QUANT	0	Ach Offset (V)
ACHFILTER	IQUANT	1	Ach Filter
IERANGELOWERLIMIT	IQUANT	2	I/E Range Lower Limit
IERANGEMODE	TOGGLE	F	I/E AutoRange
IERANGE	IQUANT	12	I/E Range
POSFEEDENABLE	TOGGLE	F	Positive Feedback IR Comp
POSFEEDRESISTANCE	QUANT	0	Positive Feedback Resistance (ohm)
ACHSELECT	IQUANT	0	Ach Select
CABLEID	IQUANT	13	Cable ID
DCCALDATE	LABEL	2/23/2015	DC Calibration Date
ACCALDATE	LABEL		AC Calibration Date
THERMOSELECT	IQUANT	1	Thermo Select
FRAMEWORKVERSION	QUANT	6.21	Framework Version
INSTRUMENTVERSION	LABEL	3.20	Instrument Version
COMPLIANCEVOLTAGE	IQUANT	0	Compliance Voltage
CURVE	TABLE	801
	Pt	T	Vf	Im	Vu	Sig	Ach	IERange	Over	Cycle
	682	683	1.38053E+000	4.35136E-002	0.00000E+000	1.38200E+000	5.87584E-004	12	...........	0
	683	684	1.38149E+000	4.35755E-002	0.00000E+000	1.38300E+000	4.90260E-004	12	...........	0
	684	685	1.38260E+000	4.36749E-002	0.00000E+000	1.38400E+000	5.57543E-004	12	...........	0
	685	686	1.38366E+000	4.37119E-002	0.00000E+000	1.38500E+000	5.91042E-004	12	...........	0
	686	687	1.38458E+000	4.38605E-002	0.00000E+000	1.38600E+000	5.20276E-004	12	...........	0
	687	688	1.38556E+000	4.39375E-002	0.00000E+000	1.38700E+000	5.60576E-004	12	...........	0
	688	689	1.38665E+000	4.40337E-002	0.00000E+000	1.38800E+000	5.72876E-004	12	...........	0
	689	690	1.38757E+000	4.40726E-002	0.00000E+000	1.38900E+000	5.23876E-004	12	...........	0
	690	691	1.38863E+000	4.41076E-002	0.00000E+000	1.39000E+000	5.89025E-004	12	...........	0
	691	692	1.38958E+000	4.41554E-002	0.00000E+000	1.39100E+000	5.07210E-004	12	...........	0
	692	693	1.39062E+000	4.41709E-002	0.00000E+000	1.39200E+000	5.38960E-004	12	...........	0
	693	694	1.39170E+000	4.42773E-002	0.00000E+000	1.39300E+000	5.69159E-004	12	...........	0
	694	695	1.39263E+000	4.42964E-002	0.00000E+000	1.39400E+000	4.97052E-004	12	...........	0
	695	696	1.39358E+000	4.43459E-002	0.00000E+000	1.39500E+000	5.86400E-004	12	...........	0
	696	697	1.39463E+000	4.43748E-002	0.00000E+000	1.39600E+000	5.39284E-004	12	...........	0
	697	698	1.39560E+000	4.43748E-002	0.00000E+000	1.39700E+000	5.21518E-004	12	...........	0
	698	699	1.39660E+000	4.44348E-002	0.00000E+000	1.39800E+000	6.02767E-004	12	...........	0
	699	700	1.39747E+000	4.44912E-002	0.00000E+000	1.39900E+000	5.08443E-004	12	...........	0
	700	701	1.39855E+000	4.45559E-002	0.00000E+000	1.40000E+000	5.56126E-004	12	...........	0
	701	702	1.39959E+000	4.46649E-002	0.00000E+000	1.40100E+000	5.78876E-004	12	...........	0
	702	703	1.40045E+000	4.48419E-002	0.00000E+000	1.40200E+000	5.20635E-004	12	...........	0
	703	704	1.40146E+000	4.48639E-002	0.00000E+000	1.40300E+000	5.86284E-004	12	...........	0
	704	705	1.40257E+000	4.48751E-002	0.00000E+000	1.40400E+000	5.88084E-004	12	...........	0
	705	706	1.40350E+000	4.49231E-002	0.00000E+000	1.40500E+000	5.26226E-004	12	...........	0
	706	707	1.40452E+000	4.49855E-002	0.00000E+000	1.40600E+000	6.06108E-004	12	...........	0
	707	708	1.40546E+000	4.50469E-002	0.00000E+000	1.40700E+000	5.04035E-004	12	...........	0
	708	709	1.40656E+000	4.50725E-002	0.00000E+000	1.40800E+000	5.54801E-004	12	...........	0
	709	710	1.40752E+000	4.51219E-002	0.00000E+000	1.40900E+000	6.11333E-004	12	...........	0
	710	711	1.40850E+000	4.52292E-002	0.00000E+000	1.41000E+000	5.13277E-004	12	...........	0
	711	712	1.40951E+000	4.52287E-002	0.00000E+000	1.41100E+000	5.96517E-004	12	...........	0
	712	713	1.41060E+000	4.53292E-002	0.00000E+000	1.41200E+000	6.05059E-004	12	...........	0
	713	714	1.41152E+000	4.54872E-002	0.00000E+000	1.41300E+000	5.27585E-004	12	...........	0
	714	715	1.41259E+000	4.55308E-002	0.00000E+000	1.41400E+000	5.98709E-004	12	...........	0
	715	716	1.41353E+000	4.56817E-002	0.00000E+000	1.41500E+000	4.99302E-004	12	...........	0
	716	717	1.41460E+000	4.57015E-002	0.00000E+000	1.41600E+000	5.34043E-004	12	...........	0
	717	718	1.41564E+000	4.57301E-002	0.00000E+000	1.41700E+000	5.78326E-004	12	...........	0
	718	719	1.41659E+000	4.57266E-002	0.00000E+000	1.41800E+000	5.27685E-004	12	...........	0
	719	720	1.41754E+000	4.58154E-002	0.00000E+000	1.41900E+000	6.08458E-004	12	...........	0
	720	721	1.41859E+000	4.58884E-002	0.00000E+000	1.42000E+000	5.73142E-004	12	...........	0
	721	722	1.41957E+000	4.59230E-002	0.00000E+000	1.42100E+000	5.66109E-004	12	...........	0
	722	723	1.42061E+000	4.59657E-002	0.00000E+000	1.42200E+000	5.85167E-004	12	...........	0
	723	724	1.42149E+000	4.59542E-002	0.00000E+000	1.42300E+000	4.87560E-004	12	...........	0
	724	725	1.42248E+000	4.59772E-002	0.00000E+000	1.42400E+000	5.53951E-004	12	...........	0
	725	726	1.42360E+000	4.59858E-002	0.00000E+000	1.42500E+000	5.89850E-004	12	...........	0
	726	727	1.42440E+000	4.60518E-002	0.00000E+000	1.42600E+000	5.72934E-004	12	...........	0
	727	728	1.42547E+000	4.61048E-002	0.00000E+000	1.42700E+000	6.19833E-004	12	...........	0
	728	729	1.42651E+000	4.62015E-002	0.00000E+000	1.42800E+000	5.80159E-004	12	...........	0
	729	730	1.42748E+000	4.62780E-002	0.00000E+000	1.42900E+000	5.52051E-004	12	...........	0
	730	731	1.42849E+000	4.63234E-002	0.00000E+000	1.43000E+000	5.93350E-004	12	...........	0
	731	732	1.42942E+000	4.64043E-002	0.00000E+000	1.43100E+000	5.16368E-004	12	...........	0
	732	733	1.43051E+000	4.64238E-002	0.00000E+000	1.43200E+000	5.69559E-004	12	...........	0
	733	734	1.43154E+000	4.64924E-002	0.00000E+000	1.43300E+000	6.08092E-004	12	...........	0
	734	735	1.43246E+000	4.66190E-002	0.00000E+000	1.43400E+000	5.42843E-004	12	...........	0
	735	736	1.43344E+000	4.66576E-002	0.00000E+000	1.43500E+000	6.00217E-004	12	...........	0
	736	737	1.43454E+000	4.67149E-002	0.00000E+000	1.43600E+000	5.61767E-004	12	...........	0
	737	738	1.43550E+000	4.67093E-002	0.00000E+000	1.43700E+000	5.11885E-004	12	...........	0
	738	739	1.43656E+000	4.67869E-002	0.00000E+000	1.43800E+000	5.96150E-004	12	...........	0
	739	740	1.43749E+000	4.69386E-002	0.00000E+000	1.43900E+000	5.14585E-004	12	...........	0
	740	741	1.43855E+000	4.70669E-002	0.00000E+000	1.44000E+000	5.76459E-004	12	...........	0
	741	742	1.43959E+000	4.70583E-002	0.00000E+000	1.44100E+000	6.17475E-004	12	...........	0
	742	743	1.44054E+000	4.72212E-002	0.00000E+000	1.44200E+000	5.19051E-004	12	...........	0
	743	744	1.44151E+000	4.72476E-002	0.00000E+000	1.44300E+000	6.15458E-004	12	...........	0
	744	745	1.44255E+000	4.72949E-002	0.00000E+000	1.44400E+000	5.51851E-004	12	...........	0
	745	746	1.44351E+000	4.72940E-002	0.00000E+000	1.44500E+000	5.11010E-004	12	...........	0
	746	747	1.44459E+000	4.73395E-002	0.00000E+000	1.44600E+000	5.84017E-004	12	...........	0
	747	748	1.44551E+000	4.73782E-002	0.00000E+000	1.44700E+000	5.00418E-004	12	...........	0
	748	749	1.44655E+000	4.74494E-002	0.00000E+000	1.44800E+000	5.75934E-004	12	...........	0
	749	750	1.44774E+000	4.74894E-002	0.00000E+000	1.44900E+000	4.83560E-004	12	...........	0
	750	751	1.44835E+000	4.74823E-002	0.00000E+000	1.45000E+000	5.47318E-004	12	...........	0
	751	752	1.44939E+000	4.75382E-002	0.00000E+000	1.45100E+000	6.06900E-004	12	...........	0
	752	753	1.45045E+000	4.75832E-002	0.00000E+000	1.45200E+000	5.47026E-004	12	...........	0
	753	754	1.45148E+000	4.75803E-002	0.00000E+000	1.45300E+000	5.39268E-004	12	...........	0
	754	755	1.45242E+000	4.76347E-002	0.00000E+000	1.45400E+000	6.11608E-004	12	...........	0
	755	756	1.45334E+000	4.77922E-002	0.00000E+000	1.45500E+000	5.05577E-004	12	...........	0
	756	757	1.45445E+000	4.78396E-002	0.00000E+000	1.45600E+000	5.85292E-004	12	...........	0
	757	758	1.45550E+000	4.78661E-002	0.00000E+000	1.45700E+000	6.13283E-004	12	...........	0
	758	759	1.45644E+000	4.79430E-002	0.00000E+000	1.45800E+000	5.19176E-004	12	...........	0
	759	760	1.45738E+000	4.80544E-002	0.00000E+000	1.45900E+000	6.00525E-004	12	...........	0
	760	761	1.45846E+000	4.81013E-002	0.00000E+000	1.46000E+000	5.49668E-004	12	...........	0
	761	762	1.45948E+000	4.80974E-002	0.00000E+000	1.46100E+000	5.17527E-004	12	...........	0
	762	763	1.46053E+000	4.81426E-002	0.00000E+000	1.46200E+000	5.98525E-004	12	...........	0
	763	764	1.46147E+000	4.82301E-002	0.00000E+000	1.46300E+000	4.93510E-004	12	...........	0
	764	765	1.46251E+000	4.82868E-002	0.00000E+000	1.46400E+000	5.59018E-004	12	...........	0
	765	766	1.46355E+000	4.83461E-002	0.00000E+000	1.46500E+000	5.80267E-004	12	...........	0
	766	767	1.46449E+000	4.85089E-002	0.00000E+000	1.46600E+000	5.07668E-004	12	...........	0
	767	768	1.46549E+000	4.84289E-002	0.00000E+000	1.46700E+000	5.80292E-004	12	...........	0
	768	769	1.46653E+000	4.86516E-002	0.00000E+000	1.46800E+000	5.51118E-004	12	...........	0
	769	770	1.46749E+000	4.87930E-002	0.00000E+000	1.46900E+000	5.37743E-004	12	...........	0
	770	771	1.46857E+000	4.86707E-002	0.00000E+000	1.47000E+000	6.07308E-004	12	...........	0
	771	772	1.46949E+000	4.88767E-002	0.00000E+000	1.47100E+000	5.12777E-004	12	...........	0
	772	773	1.47053E+000	4.88836E-002	0.00000E+000	1.47200E+000	5.60659E-004	12	...........	0
	773	774	1.47157E+000	4.89287E-002	0.00000E+000	1.47300E+000	5.08660E-004	12	...........	0
	774	775	1.47248E+000	4.88917E-002	0.00000E+000	1.47400E+000	4.93302E-004	12	...........	0
	775	776	1.47347E+000	4.89121E-002	0.00000E+000	1.47500E+000	5.92092E-004	12	...........	0
	776	777	1.47441E+000	4.89479E-002	0.00000E+000	1.47600E+000	5.28751E-004	12	...........	0
	777	778	1.47547E+000	4.89559E-002	0.00000E+000	1.47700E+000	5.71876E-004	12	...........	0
	778	779	1.47642E+000	4.90401E-002	0.00000E+000	1.47800E+000	6.27358E-004	12	...........	0
	779	780	1.47737E+000	4.90693E-002	0.00000E+000	1.47900E+000	5.25876E-004	12	...........	0
	780	781	1.47838E+000	4.91376E-002	0.00000E+000	1.48000E+000	5.78126E-004	12	...........	0
	781	782	1.47948E+000	4.91806E-002	0.00000E+000	1.48100E+000	6.02559E-004	12	...........	0
	782	783	1.48040E+000	4.91605E-002	0.00000E+000	1.48200E+000	5.20868E-004	12	...........	0
	783	784	1.48139E+000	4.91905E-002	0.00000E+000	1.48300E+000	6.06658E-004	12	...........	0
	784	785	1.48243E+000	4.92242E-002	0.00000E+000	1.48400E+000	5.18968E-004	12	...........	0
	785	786	1.48346E+000	4.93357E-002	0.00000E+000	1.48500E+000	5.34460E-004	12	...........	0
	786	787	1.48443E+000	4.94140E-002	0.00000E+000	1.48600E+000	6.00209E-004	12	...........	0
	787	788	1.48543E+000	4.95960E-002	0.00000E+000	1.48700E+000	4.97593E-004	12	...........	0
	788	789	1.48647E+000	4.96265E-002	0.00000E+000	1.48800E+000	5.72467E-004	12	...........	0
	789	790	1.48754E+000	4.96320E-002	0.00000E+000	1.48900E+000	5.89917E-004	12	...........	0
	790	791	1.48845E+000	4.97157E-002	0.00000E+000	1.49000E+000	5.37676E-004	12	...........	0
	791	792	1.48947E+000	4.97655E-002	0.00000E+000	1.49100E+000	6.16317E-004	12	...........	0
	792	793	1.49050E+000	4.98513E-002	0.00000E+000	1.49200E+000	5.60134E-004	12	...........	0
	793	794	1.49148E+000	4.99332E-002	0.00000E+000	1.49300E+000	5.39809E-004	12	...........	0
	794	795	1.49255E+000	4.99496E-002	0.00000E+000	1.49400E+000	5.97650E-004	12	...........	0
	795	796	1.49348E+000	5.02441E-002	0.00000E+000	1.49500E+000	5.16585E-004	12	...........	0
	796	797	1.49449E+000	5.03243E-002	0.00000E+000	1.49600E+000	5.93825E-004	12	...........	0
	797	798	1.49556E+000	5.04733E-002	0.00000E+000	1.49700E+000	5.79567E-004	12	...........	0
	798	799	1.49654E+000	5.04937E-002	0.00000E+000	1.49800E+000	5.51493E-004	12	...........	0
	799	800	1.49748E+000	5.05203E-002	0.00000E+000	1.49900E+000	5.99350E-004	12	...........	0
	800	801	1.49841E+000	5.04884E-002	0.00000E+000	1.50000E+000	5.01402E-004	12	...........	0
